genre,interpret,album,release_year,songtitle,decade
Rap,Bushido,Staatsfeind Nr. 1,2005,Engel,2000
Rap,Bushido,Staatsfeind Nr. 1,2005,Ab 18,2000
Rap,Bushido,Staatsfeind Nr. 1,2005,Das Leben Ist Hart,2000
Rap,Bushido,Staatsfeind Nr. 1,2005,Staatsfeind Nr. 1,2000
Rap,Bushido,Staatsfeind Nr. 1,2005,Sieh in Meine Augen,2000
Rap,Bushido,Staatsfeind Nr. 1,2005,Harter Brocken,2000
Rap,Bushido,Staatsfeind Nr. 1,2005,Hymne der Straße,2000
Rap,Bushido,Staatsfeind Nr. 1,2005,Augenblick,2000
Rap,Bushido,Staatsfeind Nr. 1,2005,Endgegner,2000
Rap,Bushido,Staatsfeind Nr. 1,2005,Bis Wir Uns Wiedersehen,2000
Rap,Bushido,Staatsfeind Nr. 1,2005,Wir Regieren Deutschland,2000
Rap,Bushido,Staatsfeind Nr. 1,2005,Mein Leben Lang,2000
Rap,Bushido,Von Der Skyline Zum Bordstein Zurück,2006,Universal Soldier,2000
Rap,Bushido,Von Der Skyline Zum Bordstein Zurück,2006,Goldrapper,2000
Rap,Bushido,Von Der Skyline Zum Bordstein Zurück,2006,Sonnenbank Flavour,2000
Rap,Bushido,Von Der Skyline Zum Bordstein Zurück,2006,Kurt Cobain,2000
Rap,Bushido,Von Der Skyline Zum Bordstein Zurück,2006,Wenn ein Gangster weint,2000
Rap,Bushido,Von Der Skyline Zum Bordstein Zurück,2006,Ich schlafe ein,2000
Rap,Bushido,Von Der Skyline Zum Bordstein Zurück,2006,Hast Du was bist Du was,2000
Rap,Bushido,Von Der Skyline Zum Bordstein Zurück,2006,Alphatier,2000
Rap,Bushido,Von Der Skyline Zum Bordstein Zurück,2006,Bloodsport,2000
Rap,Bushido,Von Der Skyline Zum Bordstein Zurück,2006,Sex in the city,2000
Rap,Bushido,Von Der Skyline Zum Bordstein Zurück,2006,Dealer vom Block,2000
Rap,Bushido,Von Der Skyline Zum Bordstein Zurück,2006,Bravo Cover,2000
Rap,Bushido,Von Der Skyline Zum Bordstein Zurück,2006,Ich regele das,2000
Rap,Bushido,Von Der Skyline Zum Bordstein Zurück,2006,Kickboxer,2000
Rap,Bushido,Von Der Skyline Zum Bordstein Zurück,2006,Blaues Licht,2000
Rap,Bushido,Von Der Skyline Zum Bordstein Zurück,2006,Janine,2000
Rap,Bushido,Von Der Skyline Zum Bordstein Zurück,2006,Kein Fenster,2000
Rap,Bushido,Von Der Skyline Zum Bordstein Zurück,2006,Von der Skyline zum Bordstein zurück,2000
Rap,Bushido,7,2007,Hinter dem Horizont,2000
Rap,Bushido,7,2007,Es kann beginnen,2000
Rap,Bushido,7,2007,So sein wie sie,2000
Rap,Bushido,7,2007,Heile Welt,2000
Rap,Bushido,7,2007,Dieser eine Wunsch,2000
Rap,Bushido,7,2007,Alles verloren,2000
Rap,Bushido,7,2007,Abschaum,2000
Rap,Bushido,7,2007,Keine Sonne,2000
Rap,Bushido,7,2007,Wo du hier gelandet bist,2000
Rap,Bushido,7,2007,Reich mir nicht deine Hand,2000
Rap,Bushido,7,2007,Asylantenstatus,2000
Rap,Bushido,7,2007,Regenbogen,2000
Rap,Bushido,7,2007,Wer ich bin,2000
Rap,Bushido,7,2007,Wahrheit,2000
Rap,Bushido,7,2007,Stadt der Engel,2000
Rap,Bushido,Zeiten Ändern Dich,2010,Zeiten ändern dich,2010
Rap,Bushido,Zeiten Ändern Dich,2010,Ein Mann Armee,2010
Rap,Bushido,Zeiten Ändern Dich,2010,23 Stunden Zelle,2010
Rap,Bushido,Zeiten Ändern Dich,2010,Lichtlein,2010
Rap,Bushido,Zeiten Ändern Dich,2010,Airmax auf Beton,2010
Rap,Bushido,Zeiten Ändern Dich,2010,Alles wird gut,2010
Rap,Bushido,Zeiten Ändern Dich,2010,Ich lass dich gehen,2010
Rap,Bushido,Zeiten Ändern Dich,2010,Öffne uns die Tür,2010
Rap,Bushido,Zeiten Ändern Dich,2010,Es tut mir so leid,2010
Rap,Bushido,Zeiten Ändern Dich,2010,Selina,2010
Rap,Bushido,Zeiten Ändern Dich,2010,Steh auf,2010
Rap,Bushido,Zeiten Ändern Dich,2010,Nur für dich (Mama),2010
Rap,Bushido,Zeiten Ändern Dich,2010,Battle on the Rockz,2010
Rap,Bushido,AMYF,2012,Selbst ist der Mann,2010
Rap,Bushido,AMYF,2012,Lebende Legende,2010
Rap,Bushido,AMYF,2012,Anis Ferchichi,2010
Rap,Bushido,AMYF,2012,Lass mich allein,2010
Rap,Bushido,AMYF,2012,Das echte Leben,2010
Rap,Bushido,AMYF,2012,Ihr habt mich gemacht,2010
Rap,Bushido,AMYF,2012,Kleine Bushidos,2010
Rap,Bushido,AMYF,2012,Snare Drum ich rap,2010
Rap,Bushido,AMYF,2012,Mitten im Leben,2010
Rap,Bushido,AMYF,2012,Nicht so wie ihr,2010
Rap,Bushido,AMYF,2012,Theorie und Praxis,2010
Rap,Bushido,AMYF,2012,Hass,2010
Rap,Bushido,AMYF,2012,Aaliyah,2010
Rap,Bushido,AMYF,2012,Grenzenlos,2010
Rap,Bushido,AMYF,2012,A.M.Y.F.,2010
Rap,Bushido,AMYF,2012,Euer bester Feind,2010
Rap,Bushido,Sonny Black,2014,Fotzen,2010
Rap,Bushido,Sonny Black,2014,Jeder meiner Freunde,2010
Rap,Bushido,Sonny Black,2014,Haifisch,2010
Rap,Bushido,Sonny Black,2014,Mitten in der Nacht,2010
Rap,Bushido,Sonny Black,2014,Crackdealer Sound,2010
Rap,Bushido,Sonny Black,2014,Sporttasche,2010
Rap,Bushido,Sonny Black,2014,Osama Flow,2010
Rap,Bushido,Sonny Black,2014,Gangsta Rap Kings,2010
Rap,Bushido,Sonny Black,2014,Messerstecherei,2010
Rap,Bushido,Sonny Black,2014,Blei-Patronen,2010
Rap,Bushido,Sonny Black,2014,John Wayne,2010
Rap,Bushido,Sonny Black,2014,Tausend Gründe,2010
Rap,Bushido,Sonny Black,2014,Baseballschläger,2010
Rap,Bushido,Sonny Black,2014,AMG,2010
Rap,Casper,Die Welt Hört Mich,2006,Wieder Zurück,2000
Rap,Casper,Die Welt Hört Mich,2006,Caspers Stadt,2000
Rap,Casper,Die Welt Hört Mich,2006,Klatschtüte,2000
Rap,Casper,Die Welt Hört Mich,2006,Lippenlesen,2000
Rap,Casper,Die Welt Hört Mich,2006,Druck,2000
Rap,Casper,Die Welt Hört Mich,2006,Letz Fetz,2000
Rap,Casper,Die Welt Hört Mich,2006,Die Hütte Brennt,2000
Rap,Casper,Die Welt Hört Mich,2006,Abriss,2000
Rap,Casper,Die Welt Hört Mich,2006,Propeller,2000
Rap,Casper,Die Welt Hört Mich,2006,Zauber Pur,2000
Rap,Casper,Die Welt Hört Mich,2006,Immer Fly,2000
Rap,Casper,Die Welt Hört Mich,2006,Die Welt Hört Mich,2000
Rap,Casper,Die Welt Hört Mich,2006,Kippenpause,2000
Rap,Casper,Die Welt Hört Mich,2006,Blute Mich Durch,2000
Rap,Casper,Die Welt Hört Mich,2006,Rasierklingenliebe,2000
Rap,Casper,Hin Zur Sonne,2008,Hin Zur Sonne,2000
Rap,Casper,Hin Zur Sonne,2008,Deine Jugend,2000
Rap,Casper,Hin Zur Sonne,2008,Die Welt Steht Still,2000
Rap,Casper,Hin Zur Sonne,2008,Hundeleben,2000
Rap,Casper,Hin Zur Sonne,2008,Casper! Bumaye,2000
Rap,Casper,Hin Zur Sonne,2008,Bevor Das Licht Erlischt,2000
Rap,Casper,Hin Zur Sonne,2008,In Deinen Armen,2000
Rap,Casper,Hin Zur Sonne,2008,Der Letzte Tanz,2000
Rap,Casper,Hin Zur Sonne,2008,Unzerbrechlich,2000
Rap,Casper,Hin Zur Sonne,2008,Verdammt Nah Dran,2000
Rap,Casper,Hin Zur Sonne,2008,Stampf Ihn Ein,2000
Rap,Casper,Hin Zur Sonne,2008,Straße 2,2000
Rap,Casper,Hin Zur Sonne,2008,Kein Held,2000
Rap,Casper,Hin Zur Sonne,2008,Lerne Laufen,2000
Rap,Casper,XOXO,2011,Auf Und Davon,2010
Rap,Casper,XOXO,2011,XOXO,2010
Rap,Casper,XOXO,2011,Michael X,2010
Rap,Casper,XOXO,2011,Alaska,2010
Rap,Casper,XOXO,2011,Das Grizzly Lied,2010
Rap,Casper,XOXO,2011,So Perfekt,2010
Rap,Casper,XOXO,2011,Die Letzte Gang Der Stadt,2010
Rap,Casper,XOXO,2011,230409,2010
Rap,Casper,XOXO,2011,Lilablau,2010
Rap,Casper,XOXO,2011,Arlen Griffey Prelude,2010
Rap,Casper,XOXO,2011,Kontrolle Schlaf,2010
Rap,Casper,Hinterland,2013,Im Ascheregen,2010
Rap,Casper,Hinterland,2013,Hinterland,2010
Rap,Casper,Hinterland,2013,Alles endet (Aber Nie Die Musik),2010
Rap,Casper,Hinterland,2013,20qm,2010
Rap,Casper,Hinterland,2013,Ariel,2010
Rap,Casper,Hinterland,2013,Ganz schön okay,2010
Rap,Casper,Hinterland,2013,La Rue Morgue,2010
Rap,Casper,Hinterland,2013,Jambalaya,2010
Rap,Casper,Hinterland,2013,Endlich angekommen,2010
Rap,Cro,Trash,2009,Oh,2000
Rap,Cro,Trash,2009,Blank,2000
Rap,Cro,Trash,2009,What,2000
Rap,Cro,Trash,2009,Traumfrau,2000
Rap,Cro,Trash,2009,Verpennt,2000
Rap,Cro,Trash,2009,Liebe,2000
Rap,Cro,Trash,2009,Dance,2000
Rap,Cro,Trash,2009,Nenn mich CRO,2000
Rap,Cro,Trash,2009,Kein Entkommen,2000
Rap,Cro,Trash,2009,Warum,2000
Rap,Cro,Trash,2009,Ich bin im Club,2000
Rap,Cro,Trash,2009,Lehn dich zurück,2000
Rap,Cro,Trash,2009,Dein Freund,2000
Rap,Cro,Trash,2009,Zurück zum Anfang,2000
Rap,Cro,Meine Musik,2011,Einmal um die Welt,2010
Rap,Cro,Meine Musik,2011,Sorry Girl,2010
Rap,Cro,Meine Musik,2011,Blank II,2010
Rap,Cro,Meine Musik,2011,Meine Musik,2010
Rap,Cro,Meine Musik,2011,Mehr davon,2010
Rap,Cro,Meine Musik,2011,Super gelaunt,2010
Rap,Cro,Meine Musik,2011,Immer die Falschen,2010
Rap,Cro,Meine Musik,2011,Drei Minuten,2010
Rap,Cro,Meine Musik,2011,Star,2010
Rap,Cro,Meine Musik,2011,Higher,2010
Rap,Cro,Meine Musik,2011,Frauen,2010
Rap,Cro,Easy,2011,Easy,2010
Rap,Cro,Easy,2011,Kein Benz,2010
Rap,Cro,Easy,2011,Allein,2010
Rap,Cro,Easy,2011,Immer da,2010
Rap,Cro,Easy,2011,Rockstar,2010
Rap,Cro,Easy,2011,Meine Musik,2010
Rap,Cro,Easy,2011,Hi Kids,2010
Rap,Cro,Easy,2011,Vorbei,2010
Rap,Cro,Easy,2011,Geht gut,2010
Rap,Cro,Easy,2011,Wir waren hier,2010
Rap,Cro,Raop,2012,King of Raop,2010
Rap,Cro,Raop,2012,Geile Welt,2010
Rap,Cro,Raop,2012,Du,2010
Rap,Cro,Raop,2012,Wie ich bin,2010
Rap,Cro,Raop,2012,Meine Zeit,2010
Rap,Cro,Raop,2012,Nie mehr,2010
Rap,Cro,Raop,2012,Jeder Tag,2010
Rap,Cro,Raop,2012,Genau so,2010
Rap,Cro,Raop,2012,Einmal um die Welt,2010
Rap,Cro,Raop,2012,Ein Teil,2010
Rap,Cro,Sunny,2013,Für immer hier,2010
Rap,Cro,Sunny,2013,Drinks auf mich,2010
Rap,Cro,Sunny,2013,Die Welt gehört dir,2010
Rap,Cro,Sunny,2013,Mein Mädchen,2010
Rap,Cro,Sunny,2013,Non Stop,2010
Rap,Cro,Sunny,2013,Sunny,2010
Rap,Cro,Sunny,2013,Stehtisch Freestyle,2010
Rap,Cro,Sunny,2013,Höhenangst,2010
Rap,Cro,Sunny,2013,Superman,2010
Rap,Cro,Sunny,2013,Jedesmal,2010
Rap,Cro,Sunny,2013,Lange her,2010
Rap,Cro,Melodie,2014,Meine Gang (Bang Bang),2010
Rap,Cro,Melodie,2014,Erinnerung,2010
Rap,Cro,Melodie,2014,Traum,2010
Rap,Cro,Melodie,2014,Bad Chick,2010
Rap,Cro,Melodie,2014,Never Cro Up,2010
Rap,Cro,Melodie,2014,2006,2010
Rap,Cro,Melodie,2014,Cop Love,2010
Rap,Cro,Melodie,2014,Hey Girl,2010
Rap,Cro,Melodie,2014,Rennen,2010
Rap,Cro,Melodie,2014,Vielleicht,2010
Rap,Cro,Melodie,2014,Jetzt,2010
Rap,Cro,Melodie,2014,Melodie,2010
Rap,Culcha Candela,Culcha Candela,2007,Hamma!,2000
Rap,Culcha Candela,Culcha Candela,2007,Chica,2000
Rap,Culcha Candela,Culcha Candela,2007,Besonderer Tag,2000
Rap,Culcha Candela,Culcha Candela,2007,Ey DJ,2000
Rap,Culcha Candela,Culcha Candela,2007,Quisiera,2000
Rap,Culcha Candela,Culcha Candela,2007,90-60-100,2000
Rap,Culcha Candela,Culcha Candela,2007,Krayzee,2000
Rap,Culcha Candela,Culcha Candela,2007,Tara,2000
Rap,Culcha Candela,Schöne Neue Welt,2009,Schöne neue Welt,2000
Rap,Culcha Candela,Schöne Neue Welt,2009,Somma im Kiez,2000
Rap,Culcha Candela,Schöne Neue Welt,2009,Monsta,2000
Rap,Culcha Candela,Schöne Neue Welt,2009,Manchmal,2000
Rap,Culcha Candela,Schöne Neue Welt,2009,The Greatest,2000
Rap,Culcha Candela,Schöne Neue Welt,2009,I Like It,2000
Rap,Culcha Candela,Schöne Neue Welt,2009,Eiskalt,2000
Rap,Culcha Candela,Schöne Neue Welt,2009,Relax,2000
Rap,Culcha Candela,Schöne Neue Welt,2009,Steh auf,2000
Rap,Deichkind,Bitte Ziehen Sie Durch,2000,Smogcity,2000
Rap,Deichkind,Bitte Ziehen Sie Durch,2000,Bon Voyage,2000
Rap,Deichkind,Bitte Ziehen Sie Durch,2000,Safari,2000
Rap,Deichkind,Bitte Ziehen Sie Durch,2000,Evergreens,2000
Rap,Deichkind,Bitte Ziehen Sie Durch,2000,Was der Anlass,2000
Rap,Deichkind,Bitte Ziehen Sie Durch,2000,Flammenmeer,2000
Rap,Deichkind,Bitte Ziehen Sie Durch,2000,Günther,2000
Rap,Deichkind,Bitte Ziehen Sie Durch,2000,T2wei,2000
Rap,Deichkind,Bitte Ziehen Sie Durch,2000,Kabeljau Inferno,2000
Rap,Deichkind,Bitte Ziehen Sie Durch,2000,Weit weg,2000
Rap,Deichkind,Bitte Ziehen Sie Durch,2000,Feature,2000
Rap,Deichkind,Bitte Ziehen Sie Durch,2000,Schweiß und Tränen,2000
Rap,Deichkind,Bitte Ziehen Sie Durch,2000,Komm schon!,2000
Rap,Deichkind,Bitte Ziehen Sie Durch,2000,Imbissmief 040,2000
Rap,Deichkind,Noch Fünf Minuten Mutti,2002,Crew vom Deich,2000
Rap,Deichkind,Noch Fünf Minuten Mutti,2002,Geheimnis,2000
Rap,Deichkind,Noch Fünf Minuten Mutti,2002,Gib mir mehr,2000
Rap,Deichkind,Noch Fünf Minuten Mutti,2002,Pling Pling,2000
Rap,Deichkind,Noch Fünf Minuten Mutti,2002,Prof. Dr. Gerhardt Köpke,2000
Rap,Deichkind,Noch Fünf Minuten Mutti,2002,Königlich royal,2000
Rap,Deichkind,Noch Fünf Minuten Mutti,2002,Tarantuhla in the Darkness,2000
Rap,Deichkind,Noch Fünf Minuten Mutti,2002,La Playa,2000
Rap,Deichkind,Noch Fünf Minuten Mutti,2002,Sex im Kopf,2000
Rap,Deichkind,Noch Fünf Minuten Mutti,2002,Drogenrausch,2000
Rap,Deichkind,Noch Fünf Minuten Mutti,2002,Zellmoser,2000
Rap,Deichkind,Noch Fünf Minuten Mutti,2002,Limit,2000
Rap,Deichkind,Noch Fünf Minuten Mutti,2002,Günther 2002,2000
Rap,Deichkind,Noch Fünf Minuten Mutti,2002,Pferd im Stall,2000
Rap,Deichkind,Noch Fünf Minuten Mutti,2002,Da wo,2000
Rap,Deichkind,Aufstand Im Schlaraffenland,2006,Voodoo,2000
Rap,Deichkind,Aufstand Im Schlaraffenland,2006,Remmidemmi (Yippie Yippie Yeah),2000
Rap,Deichkind,Aufstand Im Schlaraffenland,2006,Aufstand im Schlaraffenland,2000
Rap,Deichkind,Aufstand Im Schlaraffenland,2006,Ich betäube mich,2000
Rap,Deichkind,Aufstand Im Schlaraffenland,2006,Silberweidenpark,2000
Rap,Deichkind,Aufstand Im Schlaraffenland,2006,Papillion,2000
Rap,Deichkind,Aufstand Im Schlaraffenland,2006,E.S.D.B.,2000
Rap,Deichkind,Aufstand Im Schlaraffenland,2006,Jüjük,2000
Rap,Deichkind,Aufstand Im Schlaraffenland,2006,Prost,2000
Rap,Deichkind,Aufstand Im Schlaraffenland,2006,Krieg,2000
Rap,Deichkind,Arbeit Nervt!,2008,Hört ihr die Signale,2000
Rap,Deichkind,Arbeit Nervt!,2008,Dicker Bauch,2000
Rap,Deichkind,Arbeit Nervt!,2008,Arbeit nervt,2000
Rap,Deichkind,Arbeit Nervt!,2008,Ich und mein Computer,2000
Rap,Deichkind,Arbeit Nervt!,2008,23 Dohlen,2000
Rap,Deichkind,Arbeit Nervt!,2008,Luftbahn,2000
Rap,Deichkind,Arbeit Nervt!,2008,Metro,2000
Rap,Deichkind,Arbeit Nervt!,2008,Klötersound,2000
Rap,Deichkind,Arbeit Nervt!,2008,Gut dabei,2000
Rap,Deichkind,Arbeit Nervt!,2008,Im Raucherzimmer,2000
Rap,Deichkind,Arbeit Nervt!,2008,Travelpussy,2000
Rap,Deichkind,Arbeit Nervt!,2008,Hoverkraft,2000
Rap,Deichkind,Arbeit Nervt!,2008,Komm rüber,2000
Rap,Deichkind,Arbeit Nervt!,2008,Urlaub vom Urlaub,2000
Rap,Deichkind,Befehl Von Ganz Unten,2012,Tetrahedon,2010
Rap,Deichkind,Befehl Von Ganz Unten,2012,99 Bierkanister,2010
Rap,Deichkind,Befehl Von Ganz Unten,2012,Befehl von ganz unten,2010
Rap,Deichkind,Befehl Von Ganz Unten,2012,Leider geil (Leider geil),2010
Rap,Deichkind,Befehl Von Ganz Unten,2012,Der Mond,2010
Rap,Deichkind,Befehl Von Ganz Unten,2012,Illegale Fans,2010
Rap,Deichkind,Befehl Von Ganz Unten,2012,Partnerlook,2010
Rap,Deichkind,Befehl Von Ganz Unten,2012,Bück dich hoch,2010
Rap,Deichkind,Befehl Von Ganz Unten,2012,Egolution,2010
Rap,Deichkind,Befehl Von Ganz Unten,2012,Pferd aus Glas,2010
Rap,Deichkind,Befehl Von Ganz Unten,2012,Der Strahl,2010
Rap,Deichkind,Befehl Von Ganz Unten,2012,Die rote Kiste,2010
Rap,Deichkind,Befehl Von Ganz Unten,2012,Roll das Fass rein,2010
Rap,Deichkind,Befehl Von Ganz Unten,2012,Herz aus Hack,2010
Rap,Deichkind,Niveau Weshalb Warum,2015,Denken sie groß,2010
Rap,Deichkind,Niveau Weshalb Warum,2015,Like mich am Arsch,2010
Rap,Deichkind,Niveau Weshalb Warum,2015,Powered by Emotion,2010
Rap,Deichkind,Niveau Weshalb Warum,2015,Porzellan und Elefanten,2010
Rap,Deichkind,Niveau Weshalb Warum,2015,Mehr als lebensgefährlich,2010
Rap,Deichkind,Niveau Weshalb Warum,2015,Der Flohmarkt ruft,2010
Rap,Deichkind,Niveau Weshalb Warum,2015,Naschfuchs,2010
Rap,Deichkind,Niveau Weshalb Warum,2015,Die Welt ist fertig,2010
Rap,Deichkind,Niveau Weshalb Warum,2015,Niveau weshalb warum,2010
Rap,Deichkind,Niveau Weshalb Warum,2015,Hauptsache nichts mit Menschen,2010
Rap,Deichkind,Niveau Weshalb Warum,2015,Oma gib Handtasche,2010
Rap,Dendemann,DasSchweigenDilemma,2003,Saldo Mortale,2000
Rap,Dendemann,DasSchweigenDilemma,2003,Lieblingsmensch,2000
Rap,Dendemann,DasSchweigenDilemma,2003,So siehts aus,2000
Rap,Dendemann,DasSchweigenDilemma,2003,Was auch immer,2000
Rap,Dendemann,DasSchweigenDilemma,2003,Bad Rhymes,2000
Rap,Dendemann,Die Pfütze Des Eisbergs,2006,Check mal die Rhetorik ab,2000
Rap,Dendemann,Die Pfütze Des Eisbergs,2006,Das erste Mal,2000
Rap,Dendemann,Die Pfütze Des Eisbergs,2006,Das Lied mit dem ...,2000
Rap,Dendemann,Die Pfütze Des Eisbergs,2006,Gut und gerne,2000
Rap,Dendemann,Die Pfütze Des Eisbergs,2006,Endlich Nichtschwimmer,2000
Rap,Dendemann,Die Pfütze Des Eisbergs,2006,3 1/2 Minuten,2000
Rap,Dendemann,Die Pfütze Des Eisbergs,2006,Kommt Zeit dreht Rad,2000
Rap,Dendemann,Die Pfütze Des Eisbergs,2006,Inhalation,2000
Rap,Dendemann,Die Pfütze Des Eisbergs,2006,LaLaLabernich,2000
Rap,Dendemann,Die Pfütze Des Eisbergs,2006,Volle Kontrolle,2000
Rap,Dendemann,Die Pfütze Des Eisbergs,2006,Sachma gehtsnoch,2000
Rap,Dendemann,Die Pfütze Des Eisbergs,2006,ErsoIchso,2000
Rap,Dendemann,Die Pfütze Des Eisbergs,2006,Hörtnichauf,2000
Rap,Dendemann,Die Pfütze Des Eisbergs,2006,Sensationell,2000
Rap,Dendemann,Die Pfütze Des Eisbergs,2006,Dende 74,2000
Rap,Dendemann,Die Pfütze Des Eisbergs,2006,Gangsterbraut,2000
Rap,Dendemann,Vom Vintage Verweht,2010,Nesthocker,2010
Rap,Dendemann,Vom Vintage Verweht,2010,Stumpf Ist Trumpf 3.0,2010
Rap,Dendemann,Vom Vintage Verweht,2010,V.N.D.,2010
Rap,Dendemann,Vom Vintage Verweht,2010,0 Robota,2010
Rap,Dendemann,Vom Vintage Verweht,2010,Freie Radikale GbRdH,2010
Rap,Dendemann,Vom Vintage Verweht,2010,Tierisch,2010
Rap,Dendemann,Vom Vintage Verweht,2010,Petze,2010
Rap,Dendemann,Vom Vintage Verweht,2010,Metapher Than Leather,2010
Rap,Dendemann,Vom Vintage Verweht,2010,Es Geht Bergab,2010
Rap,Dendemann,Vom Vintage Verweht,2010,Hörma!,2010
Rap,Dendemann,Vom Vintage Verweht,2010,Papierkrieg,2010
Rap,Die Fantastischen Vier,4 Gewinnt,1992,Vier gewinnt,1990
Rap,Die Fantastischen Vier,4 Gewinnt,1992,Hört euch den hier an,1990
Rap,Die Fantastischen Vier,4 Gewinnt,1992,Saft,1990
Rap,Die Fantastischen Vier,4 Gewinnt,1992,Dicker Pulli,1990
Rap,Die Fantastischen Vier,4 Gewinnt,1992,Na Gut,1990
Rap,Die Fantastischen Vier,4 Gewinnt,1992,Einen noch,1990
Rap,Die Fantastischen Vier,4 Gewinnt,1992,Es wird Regen geben,1990
Rap,Die Fantastischen Vier,4 Gewinnt,1992,Plattenspieler,1990
Rap,Die Fantastischen Vier,4 Gewinnt,1992,Hip Hop Musik,1990
Rap,Die Fantastischen Vier,4 Gewinnt,1992,Laß die Sonne rein,1990
Rap,Die Fantastischen Vier,4 Gewinnt,1992,Thomas und die Fraun,1990
Rap,Die Fantastischen Vier,4 Gewinnt,1992,Nonixnarretz,1990
Rap,Die Fantastischen Vier,4 Gewinnt,1992,Jaaa,1990
Rap,Die Fantastischen Vier,4 Gewinnt,1992,Reich,1990
Rap,Die Fantastischen Vier,4 Gewinnt,1992,Individuell aber schnell,1990
Rap,Die Fantastischen Vier,4 Gewinnt,1992,Arschloch,1990
Rap,Die Fantastischen Vier,Lauschgift,1995,Lauschgift,1990
Rap,Die Fantastischen Vier,Lauschgift,1995,Populär,1990
Rap,Die Fantastischen Vier,Lauschgift,1995,Sie ist weg,1990
Rap,Die Fantastischen Vier,Lauschgift,1995,Frühstück,1990
Rap,Die Fantastischen Vier,Lauschgift,1995,Was geht,1990
Rap,Die Fantastischen Vier,Lauschgift,1995,Nur in deinem Kopf,1990
Rap,Die Fantastischen Vier,Lauschgift,1995,Die Geschichte des O,1990
Rap,Die Fantastischen Vier,Lauschgift,1995,Ich bin,1990
Rap,Die Fantastischen Vier,Lauschgift,1995,Hey Baby,1990
Rap,Die Fantastischen Vier,Lauschgift,1995,Michi gegen die Gesellschaft,1990
Rap,Die Fantastischen Vier,Lauschgift,1995,Brems 2000,1990
Rap,Die Fantastischen Vier,Lauschgift,1995,Thomas und die Philosophie,1990
Rap,Die Fantastischen Vier,Lauschgift,1995,On the Next Album,1990
Rap,Die Fantastischen Vier,Lauschgift,1995,Locker bleiben,1990
Rap,Die Fantastischen Vier,Lauschgift,1995,Love Sucks,1990
Rap,Die Fantastischen Vier,Lauschgift,1995,Wie die Anderen,1990
Rap,Die Fantastischen Vier,Lauschgift,1995,Konsum,1990
Rap,Die Fantastischen Vier,Lauschgift,1995,Krieger,1990
Rap,Die Fantastischen Vier,Lauschgift,1995,Albert und die Philosophie,1990
Rap,Die Fantastischen Vier,05:39,1999,30 Mark,1990
Rap,Die Fantastischen Vier,05:39,1999,MfG,1990
Rap,Die Fantastischen Vier,05:39,1999,Hammer,1990
Rap,Die Fantastischen Vier,05:39,1999,Die Stadt die es nicht gibt,1990
Rap,Die Fantastischen Vier,05:39,1999,Alles schon gesehen,1990
Rap,Die Fantastischen Vier,05:39,1999,Michi Beck in Hell,1990
Rap,Die Fantastischen Vier,05:39,1999,Home Again,1990
Rap,Die Fantastischen Vier,05:39,1999,Le Smou,1990
Rap,Die Fantastischen Vier,05:39,1999,Weiter als du denkst,1990
Rap,Die Fantastischen Vier,05:39,1999,Millionen Legionen,1990
Rap,Die Fantastischen Vier,05:39,1999,Schmock,1990
Rap,Die Fantastischen Vier,05:39,1999,Hoffnung,1990
Rap,Die Fantastischen Vier,05:39,1999,Buenos Dias Messias,1990
Rap,Die Fantastischen Vier,05:39,1999,Gute Nacht,1990
Rap,Die Fantastischen Vier,Viel,2004,Bring it Back,2000
Rap,Die Fantastischen Vier,Viel,2004,Geboren,2000
Rap,Die Fantastischen Vier,Viel,2004,Jede Generation,2000
Rap,Die Fantastischen Vier,Viel,2004,Pipis und Popos,2000
Rap,Die Fantastischen Vier,Viel,2004,Leben zu zweit,2000
Rap,Die Fantastischen Vier,Viel,2004,Sommerregen,2000
Rap,Die Fantastischen Vier,Viel,2004,Ewig,2000
Rap,Die Fantastischen Vier,Viel,2004,Keine Lösung,2000
Rap,Die Fantastischen Vier,Viel,2004,Hey!,2000
Rap,Die Fantastischen Vier,Viel,2004,Mein Schwert,2000
Rap,Die Fantastischen Vier,Viel,2004,Ruf die Polizei,2000
Rap,Die Fantastischen Vier,Viel,2004,Troy,2000
Rap,Die Fantastischen Vier,Fornika,2007,Mehr Nehmen,2000
Rap,Die Fantastischen Vier,Fornika,2007,Ernten was wir säen,2000
Rap,Die Fantastischen Vier,Fornika,2007,Einfach Sein,2000
Rap,Die Fantastischen Vier,Fornika,2007,Yeah Yeah Yeah,2000
Rap,Die Fantastischen Vier,Fornika,2007,Nikki war nie weg,2000
Rap,Die Fantastischen Vier,Fornika,2007,Fornika,2000
Rap,Die Fantastischen Vier,Fornika,2007,Du mich auch,2000
Rap,Die Fantastischen Vier,Fornika,2007,Ichisichisichisich,2000
Rap,Die Fantastischen Vier,Fornika,2007,Einsam und zurückgezogen,2000
Rap,Die Fantastischen Vier,Fornika,2007,Flüchtig,2000
Rap,Die Fantastischen Vier,Fornika,2007,Du und sie und wir,2000
Rap,Die Fantastischen Vier,Fornika,2007,Was bleibt,2000
Rap,Die Fantastischen Vier,Für Dich Immer Noch Fanta Sie,2010,Wie Gladiatoren,2010
Rap,Die Fantastischen Vier,Für Dich Immer Noch Fanta Sie,2010,Dann mach doch mal,2010
